COMPANY,RPNA_DATE_UTC,TIMESTAMP_UTC,RP_ENTITY_ID,ENTITY_TYPE,NEWS_TYPE,RP_STORY_ID,AEV,RP_STORY_EVENT_INDEX,RP_STORY_EVENT_COUNT,PEQ,BEE,BMQ,BAM,BCA,BER,ANL_CHG,MCQ,RPNA_DATE_UTC,,
US/AAPL,4/1/2018,00:02.9,D8442A,COMP,PRESS-RELEASE,1CD71FBB9CFFED184B184E112494308B,5,1,4,100,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:04.6,D8442A,COMP,PRESS-RELEASE,A09CCA86BBED03DB7674BD8D096E30BA,5,4,7,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:57.5,D8442A,COMP,PRESS-RELEASE,664CF61A8F833DD94C15E9C14657D0C3,5,4,4,100,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,03:03.0,D8442A,COMP,PRESS-RELEASE,4AF8FF42546DBE9DBDF9175E12AAF376,5,1,3,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,06:15.8,D8442A,COMP,PRESS-RELEASE,A722C42A5FD429E2C6160EE7C3A61E19,5,6,6,50,50,50,50,100,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,45:04.3,D8442A,COMP,PRESS-RELEASE,4C910ADA7D1C5F8FF56A4CD7E7D859B4,5,5,5,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,45:24.0,D8442A,COMP,PRESS-RELEASE,07C2E7E0A9FEC898D6E84E83DD5B25DA,5,5,5,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:00.3,D8442A,COMP,PRESS-RELEASE,A832AFA670C2EAFF4D01615E9C1E4599,5,3,3,50,50,100,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,02:00.3,D8442A,COMP,PRESS-RELEASE,407215DC5E84CAEB56FBBC4AE064E73C,5,2,3,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:02.4,D8442A,COMP,PRESS-RELEASE,B4CAC73EA83A718F1704C700B97DD685,5,3,13,100,50,100,50,100,100,50,50,4/1/2018,,
US/AAPL,4/1/2018,32:00.3,D8442A,COMP,PRESS-RELEASE,35850FAB1D39673D613659C1A4EFFC97,5,6,6,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,33:00.3,D8442A,COMP,PRESS-RELEASE,AC784AB796175BCB802D468B2EB63625,5,1,8,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,33:00.3,D8442A,COMP,PRESS-RELEASE,A779B322A7C493FE044F270B77283CEE,5,5,6,100,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:02.4,D8442A,COMP,PRESS-RELEASE,6A27195BADD9491B85C90225814B8C75,5,5,5,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:03.1,D8442A,COMP,PRESS-RELEASE,5397C110481DC3522528EAE19F6B6B38,5,2,6,50,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,48:35.6,D8442A,COMP,PRESS-RELEASE,CE5EFB0A74CD1B02CCA86ECEBD2C06E8,5,3,5,50,50,100,50,100,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,16:21.1,D8442A,COMP,PRESS-RELEASE,EB0A0B51218244A9BBA280EA21411AD7,5,1,2,100,50,50,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,00:00.3,D8442A,COMP,PRESS-RELEASE,B0035806677262FEC8F1BAADBBE8F24B,5,1,5,50,50,50,50,100,100,50,50,4/1/2018,,
US/AAPL,4/1/2018,22:00.3,D8442A,COMP,PRESS-RELEASE,550DEEE070CBA3FA8343BEA861354E0C,5,1,4,50,50,100,50,50,50,50,50,4/1/2018,,
US/AAPL,4/1/2018,56:00.5,D8442A,COMP,PRESS-RELEASE,6E00B1FA15E43A1BBCB7CE8EC2B12EA0,5,12,12,50,50,100,50,50,50,50,50,4/1/2018,,
US/AAPL,5/1/2018,09:07.9,D8442A,COMP,PRESS-RELEASE,113C2BC69CB2AA150B6E21E013016AE3,5,1,1,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,19:05.8,D8442A,COMP,PRESS-RELEASE,C2C896CED336F40294936A13E09970C5,5,2,3,100,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,23:59.4,D8442A,COMP,PRESS-RELEASE,FCBC891F5FD3EEBCA3B3F1E2AB62D4CF,5,1,5,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,35:01.6,D8442A,COMP,PRESS-RELEASE,FED756849D2E3306536705D53902E774,5,4,4,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:05.3,D8442A,COMP,PRESS-RELEASE,E0C9DC3693228787C08FFB6595F40CAD,5,6,6,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:18.9,D8442A,COMP,PRESS-RELEASE,DA77CC77ED97D294C5BD54AD16CF9EC1,5,6,6,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:47.3,D8442A,COMP,PRESS-RELEASE,60936D68DDDC1B059078EFF7F9AF3188,5,2,2,50,50,50,50,50,100,50,50,5/1/2018,,
US/AAPL,5/1/2018,01:14.7,D8442A,COMP,PRESS-RELEASE,5FAFF1C8253FCF3C47CD7C3133B729A7,5,6,6,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,05:00.3,D8442A,COMP,PRESS-RELEASE,B56604BB123C1F233341F74EE4E05743,5,4,4,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,15:00.3,D8442A,COMP,PRESS-RELEASE,AB3F02722FEB2A6D6D2EC5B02400286D,5,11,11,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:04.4,D8442A,COMP,PRESS-RELEASE,37A00ACBAAB9E82519BC135D15F4DEDC,4,2,2,50,50,100,50,100,100,50,50,5/1/2018,,
US/AAPL,5/1/2018,04:14.0,D8442A,COMP,PRESS-RELEASE,6D59F7F7B2CB2E55E7B8C58FC7265599,4,3,4,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,10:04.3,D8442A,COMP,PRESS-RELEASE,1DDCB407C842BA0147FDD083CA0E1431,4,5,5,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,30:00.3,D8442A,COMP,PRESS-RELEASE,2B4BC05341CC2C51F8C8A10FEF51590A,4,7,7,100,100,100,50,100,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:02.9,D8442A,COMP,PRESS-RELEASE,A55871C7D09C86CC6E8A52E5C5721179,4,2,7,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,16:25.6,D8442A,COMP,PRESS-RELEASE,809159769E2C9D0858314EA5DC4EE355,4,2,2,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,42:00.4,D8442A,COMP,PRESS-RELEASE,A30D4F3E8541677E631CA3F5EBA5963E,4,1,1,50,50,50,50,50,100,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:02.1,D8442A,COMP,PRESS-RELEASE,6320CF95F23B88DED56C332E7C988D11,4,2,4,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,00:02.8,D8442A,COMP,PRESS-RELEASE,DAC97177267D3B1ED71B2C7A59C3A617,4,3,9,50,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,17:00.2,D8442A,COMP,PRESS-RELEASE,70632D71F45C0641C442F42D7FCCFF8E,4,5,5,100,50,100,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,17:00.3,D8442A,COMP,PRESS-RELEASE,B1C5CD2D9495E5BEF3ED5C5CD0F64AD7,4,3,3,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,5/1/2018,51:00.4,D8442A,COMP,PRESS-RELEASE,291DAB1128839187EE07D754FA2BCF1D,4,1,1,50,50,50,50,50,50,50,50,5/1/2018,,
US/AAPL,6/1/2018,22:01.8,D8442A,COMP,PRESS-RELEASE,2B9AACD074006C52FB3421A863E43AA2,5,1,1,50,0,50,50,50,50,50,0,6/1/2018,,
US/AAPL,6/1/2018,32:01.8,D8442A,COMP,PRESS-RELEASE,C2C6DE66762CBEC872720AD39AD08C0C,5,1,1,50,50,100,50,50,50,50,100,6/1/2018,,
US/AAPL,7/1/2018,01:30.6,D8442A,COMP,PRESS-RELEASE,3266D1AC05DFE94269CF59F3850730DD,5,1,2,50,50,100,50,50,50,50,50,7/1/2018,,
US/AAPL,7/1/2018,00:02.1,D8442A,COMP,PRESS-RELEASE,C47111DEBBC5E005406F14AD361BF567,5,1,7,50,50,50,50,50,50,50,50,7/1/2018,,
US/AAPL,8/1/2018,45:00.4,D8442A,COMP,PRESS-RELEASE,03463EDA0252C5707736434C42F96CFB,5,2,5,50,50,100,50,50,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:04.8,D8442A,COMP,PRESS-RELEASE,7EB877AA6F11D5B078498FDDBFD5DC6C,5,1,6,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:14.6,D8442A,COMP,PRESS-RELEASE,DAB21665981004AEFD903A48E6A90853,5,10,10,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:26.5,D8442A,COMP,PRESS-RELEASE,54084E12038BE527FC231229EA06CD7F,5,1,4,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,01:02.8,D8442A,COMP,PRESS-RELEASE,49729B3DB5BCDE169A333FD4E83700F1,5,1,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,01:02.9,D8442A,COMP,PRESS-RELEASE,344D8CD5082EDAF6B9C7A611F603E066,5,4,5,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,08:03.0,D8442A,COMP,PRESS-RELEASE,68FB37A02359C596D3D8E73280216475,5,3,3,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:01.8,D8442A,COMP,PRESS-RELEASE,8BFA8F91E16BFB462BCB743708669650,5,4,7,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,10:05.6,D8442A,COMP,PRESS-RELEASE,F4941352A5CE90487F914EF6B0E0A87E,5,2,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:06.9,D8442A,COMP,PRESS-RELEASE,A47E3C93E8607F6E1BEADA7A3E66EE09,5,1,1,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:12.8,D8442A,COMP,PRESS-RELEASE,4EB31C544310454466207DA8735A8A70,5,2,9,50,50,50,50,50,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:14.3,D8442A,COMP,PRESS-RELEASE,A6258AB942A4FA59D8175B3779F45E3B,5,7,7,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:15.4,D8442A,COMP,PRESS-RELEASE,2BB58B46B89AFC69BBF121ABCCA5A2BA,5,2,2,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:21.4,D8442A,COMP,PRESS-RELEASE,7EC83DB99EF9AFEB8303C7A6A853C2E7,5,7,7,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,01:02.0,D8442A,COMP,PRESS-RELEASE,6E0063175E34F1AFAA33E9C5021934F2,5,3,6,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,01:03.1,D8442A,COMP,PRESS-RELEASE,C52B61013F8D0940AA280E0154839124,5,2,4,50,50,0,50,50,50,50,0,8/1/2018,,
US/AAPL,8/1/2018,02:01.9,D8442A,COMP,PRESS-RELEASE,402D5C2AAB299C7E6F9162D9959903C2,5,1,5,100,50,0,50,50,50,50,0,8/1/2018,,
US/AAPL,8/1/2018,02:14.8,D8442A,COMP,PRESS-RELEASE,A5682FDE6C14E51C3C67DE2838624CDB,5,7,7,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,04:02.4,D8442A,COMP,PRESS-RELEASE,9BAE84C8BDC19310D676ECB249A72B89,5,1,1,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,05:02.8,D8442A,COMP,PRESS-RELEASE,8D7F3F161F92DB134A2596EA6597CF59,5,3,4,100,50,100,50,100,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,05:02.9,D8442A,COMP,PRESS-RELEASE,A98A0F1D58094CFE1449A64B04371BD6,5,5,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,07:00.3,D8442A,COMP,PRESS-RELEASE,BBA92D541776A9DAFE367D0809428BD7,5,3,5,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,27:57.9,D8442A,COMP,PRESS-RELEASE,962F99E72AB11AB2C10DA85FFC9746D9,5,1,6,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:00.7,D8442A,COMP,PRESS-RELEASE,7B844DCAC435292FD6B46A9F889641A3,5,2,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:02.2,D8442A,COMP,PRESS-RELEASE,D23FB957AEFA799B8793950D6BD73BF2,5,1,2,50,100,100,50,50,50,50,100,8/1/2018,,
US/AAPL,8/1/2018,30:07.4,D8442A,COMP,PRESS-RELEASE,AA5F79899DBE1E976E3B74A928835618,5,2,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:07.4,D8442A,COMP,PRESS-RELEASE,6F5A5663A96B1358E1E5B0C489E50AB2,5,2,6,100,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:01.0,D8442A,COMP,PRESS-RELEASE,0B6EA3B0CD41E6619FA64E3F9D3F3936,5,2,2,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:01.5,D8442A,COMP,PRESS-RELEASE,7336E0C1EE2ADE0A58FC135CD251609E,5,2,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:01.6,D8442A,COMP,PRESS-RELEASE,67A7E051879F36A0E4DB4A31B2774C47,5,7,13,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:05.1,D8442A,COMP,PRESS-RELEASE,458289588431D1051A113DCFF023515F,5,3,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:07.0,D8442A,COMP,PRESS-RELEASE,F4BFA49DC92DF20CE3C408E6F07C01A0,5,1,1,50,50,0,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:10.9,D8442A,COMP,PRESS-RELEASE,D19D12BAFE23596D40AC56BE603A5F37,5,3,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:11.0,D8442A,COMP,PRESS-RELEASE,467CBBF0DAC2AD575506E687F1ED5F7F,5,3,7,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:25.8,D8442A,COMP,PRESS-RELEASE,900185AC3164439CF3A2ADE31DAE0A94,5,1,9,50,50,100,50,50,50,50,100,8/1/2018,,
US/AAPL,8/1/2018,00:44.2,D8442A,COMP,PRESS-RELEASE,D5BBEA75EB08D381A2168D4EE080E3EC,5,3,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,01:04.3,D8442A,COMP,PRESS-RELEASE,E54ADA2AD3389E4C2517C1E3894C4DBA,5,1,6,50,50,50,50,50,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,02:02.9,D8442A,COMP,PRESS-RELEASE,9D0545212C8E0AF22FE2E32A5459FCDF,5,7,7,50,50,50,50,100,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,05:00.3,D8442A,COMP,PRESS-RELEASE,A1EE367AD3B2A09675CFA984382D93DD,5,2,3,50,50,100,50,100,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,07:01.9,D8442A,COMP,PRESS-RELEASE,1D902F3FD4CBA3645F4C0C6F355F2651,5,2,7,50,50,0,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,13:01.9,D8442A,COMP,PRESS-RELEASE,74FAE76140C09372B995B089C67FECC9,5,3,5,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,18:02.0,D8442A,COMP,PRESS-RELEASE,E4C01940A83428F61E45EE3374C160F8,5,2,2,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,23:03.4,D8442A,COMP,PRESS-RELEASE,1E1879C1DE886D6194444C62411CD2AF,5,16,16,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,23:05.4,D8442A,COMP,PRESS-RELEASE,71DEECBE2B6BCB039F397D14547ADD3D,5,3,4,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:07.4,D8442A,COMP,PRESS-RELEASE,39495B5D7AABB556E7C96341B229998A,5,7,29,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:30.7,D8442A,COMP,PRESS-RELEASE,1246D74DFF8D30A46D0FC7421ABCEE00,5,7,29,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,32:05.5,D8442A,COMP,PRESS-RELEASE,DF8E3DFC923663F93C44171F9ADE5879,5,8,8,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,40:53.9,D8442A,COMP,PRESS-RELEASE,822E86A45236B8F6911677B33C23FA80,5,2,2,50,50,100,50,100,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,44:02.6,D8442A,COMP,PRESS-RELEASE,5842561889EC195124E6D4DA8E67E88A,5,7,7,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:00.5,D8442A,COMP,PRESS-RELEASE,A9F8D425ED2EC596913EEF684B225143,5,5,5,50,50,50,50,100,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:08.6,D8442A,COMP,PRESS-RELEASE,65950D86C8B7558470C47E3F9B9E006D,5,3,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,02:41.2,D8442A,COMP,PRESS-RELEASE,0F26D9C630BDC88203134FD6A8EDF870,5,14,15,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,07:02.5,D8442A,COMP,PRESS-RELEASE,B4D36A049CADDD74E0822B426246E611,5,2,2,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,07:23.8,D8442A,COMP,PRESS-RELEASE,8BB8F26CD128924C69977ECE6DA92BD1,5,2,2,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,20:03.7,D8442A,COMP,PRESS-RELEASE,48F3838452F3837AA11E4642C4142F34,5,3,4,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,22:00.2,D8442A,COMP,PRESS-RELEASE,EBE44A9AADC1777977F82896980D59DD,5,2,2,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:12.4,D8442A,COMP,PRESS-RELEASE,1087572C996F2B3C102F2A9BCC191F4E,5,7,8,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:28.5,D8442A,COMP,PRESS-RELEASE,FEAD980CCB152098E78FE27A952950B4,5,7,8,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:02.2,D8442A,COMP,PRESS-RELEASE,C06EFA949D6C7E673174B5543D1AFFB8,5,3,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,08:00.3,D8442A,COMP,PRESS-RELEASE,5267721E3999D6B52F2A4159432A8E26,5,2,5,50,50,0,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,08:00.3,D8442A,COMP,PRESS-RELEASE,5056D4587D65D771CFE6D18303F2538F,5,5,5,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,12:00.3,D8442A,COMP,PRESS-RELEASE,2E99A1734A382F37238236FCAE5880D2,5,1,6,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,21:26.9,D8442A,COMP,PRESS-RELEASE,CC3F3DA39A22BE28BB75279DF0565C7E,5,3,3,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:00.3,D8442A,COMP,PRESS-RELEASE,EA38351BB06553F48BE381ED92286F9A,5,1,4,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:00.4,D8442A,COMP,PRESS-RELEASE,2B7635797FDE348A9E76BBBAA65E8EAC,5,3,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:02.9,D8442A,COMP,PRESS-RELEASE,681A0DC3D96CBB9924E5EAF360D37659,5,1,1,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:03.1,D8442A,COMP,PRESS-RELEASE,C5680F248340E1B3E64123D389B7D723,5,1,1,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:04.0,D8442A,COMP,PRESS-RELEASE,72458CC3B6EABD83A3D449D2963FFDDA,5,3,3,50,100,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,00:04.9,D8442A,COMP,PRESS-RELEASE,8E5C4FA6FA296C05213159DBD5ED5622,5,2,3,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,02:00.3,D8442A,COMP,PRESS-RELEASE,121E797B648AC1F9F1E1F11AAEF9A4AB,5,2,2,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,15:03.2,D8442A,COMP,PRESS-RELEASE,E7E536E60E827BA48B80E2594001C512,5,3,3,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,30:00.3,D8442A,COMP,PRESS-RELEASE,02E3B4BFABDF6CA41B25EF0BCFDABCEC,5,3,26,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,44:00.3,D8442A,COMP,PRESS-RELEASE,75FE1B4150C4A3B4472FC4E3C480AB9E,5,6,8,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,34:46.7,D8442A,COMP,PRESS-RELEASE,6A2442FDC50937B96809FB40C759D2EF,5,2,4,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,46:07.6,D8442A,COMP,PRESS-RELEASE,2DACBC2414BD11D7E7E1186D6364F0E9,5,1,1,100,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,50:36.0,D8442A,COMP,PRESS-RELEASE,9692015D762EDEB41A11D34EF5961B94,5,1,4,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,31:18.0,D8442A,COMP,PRESS-RELEASE,DD269EC0A6AA6B820A1F3FD8DF0A9934,5,1,1,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,14:00.2,D8442A,COMP,PRESS-RELEASE,6FA9C4AA79F3977C4030F75F40A81348,5,1,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,12:04.4,D8442A,COMP,PRESS-RELEASE,2811E2CC71999B8A8367E40505FE57C1,5,1,2,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,34:07.0,D8442A,COMP,PRESS-RELEASE,EA4D7E9B3ABF18FFE9917FEC3178EFF6,5,3,3,100,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,54:00.3,D8442A,COMP,PRESS-RELEASE,2B6F8DE11357F4FAB095BB3FA4E73EB1,5,2,5,50,50,100,50,50,50,50,50,8/1/2018,,
US/AAPL,8/1/2018,31:20.7,D8442A,COMP,PRESS-RELEASE,EF6F9BAAE2F8BA9D50E1FD74B5C2F039,5,1,7,50,50,50,50,50,100,50,50,8/1/2018,,
US/AAPL,8/1/2018,56:00.3,D8442A,COMP,PRESS-RELEASE,846A71397DD811EBD4BB174D0ADC5A9F,5,1,3,50,50,50,50,50,50,50,50,8/1/2018,,
US/AAPL,9/1/2018,00:03.8,D8442A,COMP,PRESS-RELEASE,B3566BC0BDB2983540DE63C28C9636AA,5,3,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:04.6,D8442A,COMP,PRESS-RELEASE,6FA0646F81A9676B68CCEB53D4770D95,5,4,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:05.6,D8442A,COMP,PRESS-RELEASE,24F034ADD4A553E34457CF9D92F9B544,5,2,4,50,100,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:05.7,D8442A,COMP,PRESS-RELEASE,9A4540ED8015116ECEB226330C1F9053,5,2,3,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,29:04.4,D8442A,COMP,PRESS-RELEASE,ADB5F9B00EA857AFA8441C1DD0CBA74E,5,5,5,100,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,31:02.6,D8442A,COMP,PRESS-RELEASE,61ECA9C288116BFF8B28AB2882D32140,5,1,4,100,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:00.3,D8442A,COMP,PRESS-RELEASE,0685BD5FEA1F75235F54D998389545F6,5,3,7,100,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,12:16.3,D8442A,COMP,PRESS-RELEASE,7194E17914A74BA0040C5E34AEBAFE23,5,2,3,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,01:01.9,D8442A,COMP,PRESS-RELEASE,E2A86BFB01AFC4B87167605D9749C52C,5,1,1,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,04:02.4,D8442A,COMP,PRESS-RELEASE,C0B677D3C97D36D4CD93F7011AC99CB7,5,2,2,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:04.4,D8442A,COMP,PRESS-RELEASE,285BA08D503EE6A1024B45D6E9B6E437,5,3,7,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:24.2,D8442A,COMP,PRESS-RELEASE,4CAAC4F695857C264B862ABDB85E85D5,5,3,7,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:00.3,D8442A,COMP,PRESS-RELEASE,970B2EE6EA4BC7C5AF9C80EF11834647,5,1,4,50,50,0,50,50,50,50,0,9/1/2018,,
US/AAPL,9/1/2018,00:05.2,D8442A,COMP,PRESS-RELEASE,DA5F0AFB38C08F52DC6A99CA91557CBE,5,4,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,55:02.7,D8442A,COMP,PRESS-RELEASE,B5F10B4ABB2A9B16E6A5C938BDB15442,5,5,5,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:06.9,D8442A,COMP,PRESS-RELEASE,35E0B9A8B035B068F7F52586EE3F62ED,5,5,5,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:09.3,D8442A,COMP,PRESS-RELEASE,0DDFD1444FD347DE6D3F7B024044F90F,5,2,9,50,50,50,50,50,50,50,50,9/1/2018,,
